,indice,NAME OF ISSUER,TITLE OF CLASS,CUSIP,(x$1000),PRN AMT,PRN,date_reported,cik_company
1820,5272573874104202111,MARVELL TECHNOLOGY INC,COM,573874104,3662,60718,SH,202111,5272
1821,5272574599106202111,MASCO CORP,COM,574599106,4136,74463,SH,202111,5272
1822,5272574795100202111,MASIMO CORP,COM,574795100,23697,87536,SH,202111,5272
1823,5272575385109202111,MASONITE INTERNATIONAL CORP,COM,575385109,1402,13212,SH,202111,5272
1824,5272576323109202111,MASTEC INC,COM,576323109,8502,98538,SH,202111,5272
1825,527257636Q104202111,MASTERCARD INC A,COM,57636Q104,102405,294538,SH,202111,5272
1826,527257637H103202111,MASTERCRAFT BOAT HOLDINGS IN,COM,57637H103,258,10291,SH,202111,5272
1827,5272576485205202111,MATADOR RESOURCES CO,COM,576485205,2642,69444,SH,202111,5272
1828,527257667L107202111,MATCH GROUP INC,COM,57667L107,16255,103544,SH,202111,5272
1829,5272576690101202111,MATERION CORP,COM,576690101,878,12793,SH,202111,5272
1830,5272576853105202111,MATRIX SERVICE CO,COM,576853105,171,16388,SH,202111,5272
1831,527257686G105202111,MATSON INC,COM,57686G105,2180,27010,SH,202111,5272
1832,5272577081102202111,MATTEL INC,COM,577081102,11210,603965,SH,202111,5272
1833,5272577128101202111,MATTHEWS INTL CORP CLASS A,COM,577128101,676,19474,SH,202111,5272
1834,527257778K105202111,MAXAR TECHNOLOGIES INC,COM,57778K105,1112,39260,SH,202111,5272
1835,527257777K106202111,MAXCYTE INC,COM,57777K106,105,8576,SH,202111,5272
1836,5272577933104202111,MAXIMUS INC,COM,577933104,11545,138757,SH,202111,5272
1837,527257776J100202111,MAXLINEAR INC,COM,57776J100,2191,44489,SH,202111,5272
1838,5272578605107202111,MAYVILLE ENGINEERING CO INC,COM,578605107,92,4903,SH,202111,5272
1839,527255262C100202111,MBIA INC,COM,55262C100,337,26244,SH,202111,5272
1840,5272579063108202111,MCAFEE CORP CLASS A,CL A,579063108,27,1201,SH,202111,5272
1841,5272579780206202111,MCCORMICK and CO NON VTG SHRS,COM,579780206,7261,89603,SH,202111,5272
1842,5272580135101202111,MCDONALD S CORP,COM,580135101,61780,256233,SH,202111,5272
1843,5272580589109202111,MCGRATH RENTCORP,COM,580589109,951,13220,SH,202111,5272
1844,527258155Q103202111,MCKESSON CORP,COM,58155Q103,9248,46385,SH,202111,5272
1845,5272552676108202111,MDC HOLDINGS INC,COM,552676108,1674,35837,SH,202111,5272
1846,5272552690109202111,MDU RESOURCES GROUP INC,COM,552690109,10343,348598,SH,202111,5272
1847,5272584021109202111,MEDALLIA INC,COM,584021109,56,1668,SH,202111,5272
1848,527258406B103202111,MEDAVAIL HOLDINGS INC,COM,58406B103,19,6575,SH,202111,5272
1849,527258450V104202111,MEDIAALPHA INC CLASS A,CL A,58450V104,217,11609,SH,202111,5272
1850,527258463J304202111,MEDICAL PROPERTIES TRUST INC,COM,58463J304,20589,1025878,SH,202111,5272
1851,527258470H101202111,MEDIFAST INC,COM,58470H101,1409,7316,SH,202111,5272
1852,527258502B106202111,MEDNAX INC,COM,58502B106,1382,48596,SH,202111,5272
1853,527258506Q109202111,MEDPACE HOLDINGS INC,COM,58506Q109,12285,64903,SH,202111,5272
1854,5272G5960L103202111,MEDTRONIC PLC,COM,G5960L103,48429,386352,SH,202111,5272
1855,527255279B202202111,MEI PHARMA INC,COM,55279B202,164,59336,SH,202111,5272
1856,5272G59665102202111,MEIRAGTX HOLDINGS PLC,COM,G59665102,215,16303,SH,202111,5272
1857,5272585464100202111,MELCO RESORTS and ENTERT ADR,ADR,585464100,312,30499,SH,202111,5272
1858,527258733R102202111,MERCADOLIBRE INC,COM,58733R102,5230,3114,SH,202111,5272
1859,5272587376104202111,MERCANTILE BANK CORP,COM,587376104,273,8514,SH,202111,5272
1860,5272588056101202111,MERCER INTERNATIONAL INC,COM,588056101,37,3233,SH,202111,5272
1861,527258844R108202111,MERCHANTS BANCORP/IN,COM,58844R108,213,5390,SH,202111,5272
1862,527258933Y105202111,MERCK and CO. INC.,COM,58933Y105,55216,735131,SH,202111,5272
1863,5272589400100202111,MERCURY GENERAL CORP,COM,589400100,2548,45773,SH,202111,5272
1864,5272589378108202111,MERCURY SYSTEMS INC,COM,589378108,4586,96712,SH,202111,5272
1865,5272589433101202111,MEREDITH CORP,COM,589433101,1398,25096,SH,202111,5272
1866,527258958U103202111,MERIDIAN BANCORP INC,COM,58958U103,531,25592,SH,202111,5272
1867,5272589584101202111,MERIDIAN BIOSCIENCE INC,COM,589584101,516,26820,SH,202111,5272
1868,527258985J105202111,MERIDIANLINK INC,COM,58985J105,155,6927,SH,202111,5272
1869,5272589889104202111,MERIT MEDICAL SYSTEMS INC,COM,589889104,2309,32161,SH,202111,5272
1870,527259001A102202111,MERITAGE HOMES CORP,COM,59001A102,2283,23541,SH,202111,5272
1871,527259001K100202111,MERITOR INC,COM,59001K100,912,42774,SH,202111,5272
1872,527259045L106202111,MERSANA THERAPEUTICS INC,COM,59045L106,369,39172,SH,202111,5272
1873,5272590479135202111,MESA AIR GROUP INC,COM,590479135,144,18779,SH,202111,5272
1874,527259064R109202111,MESA LABORATORIES INC,COM,59064R109,948,3135,SH,202111,5272
1875,527259100U108202111,META FINANCIAL GROUP INC,COM,59100U108,1038,19774,SH,202111,5272
1876,527259134N104202111,META MATERIALS INC,COM,59134N104,693,119921,SH,202111,5272
1877,5272591520200202111,METHODE ELECTRONICS INC,COM,591520200,1008,23962,SH,202111,5272
1878,527259156R108202111,METLIFE INC,COM,59156R108,12926,209394,SH,202111,5272
1879,527259165J105202111,METROCITY BANKSHARES INC,COM,59165J105,218,10394,SH,202111,5272
1880,5272591697107202111,METROMILE INC,COM,591697107,75,21226,SH,202111,5272
1881,5272591774104202111,METROPOLITAN BANK HOLDING CO,COM,591774104,355,4208,SH,202111,5272
1882,5272592688105202111,METTLER TOLEDO INTERNATIONAL,COM,592688105,10781,7827,SH,202111,5272
1883,527255272X102202111,MFA FINANCIAL INC,COM,55272X102,1108,242343,SH,202111,5272
1884,527255277P104202111,MGE ENERGY INC,COM,55277P104,1466,19941,SH,202111,5272
1885,5272552848103202111,MGIC INVESTMENT CORP,COM,552848103,8742,584374,SH,202111,5272
1886,5272552953101202111,MGM RESORTS INTERNATIONAL,COM,552953101,5154,119450,SH,202111,5272
1887,527255303J106202111,MGP INGREDIENTS INC,COM,55303J106,571,8764,SH,202111,5272
1888,5272595017104202111,MICROCHIP TECHNOLOGY INC,COM,595017104,15789,102864,SH,202111,5272
1889,5272595112103202111,MICRON TECHNOLOGY INC,COM,595112103,30652,431840,SH,202111,5272
1890,5272594918104202111,MICROSOFT CORP,COM,594918104,709172,2515509,SH,202111,5272
1891,5272594972408202111,MICROSTRATEGY INC CL A,CL A,594972408,2485,4297,SH,202111,5272
1892,5272594960304202111,MICROVISION INC,COM,594960304,994,89969,SH,202111,5272
1893,527259522J103202111,MID AMERICA APARTMENT COMM,COM,59522J103,6469,34639,SH,202111,5272
1894,527259540G107202111,MID PENN BANCORP INC,COM,59540G107,148,5381,SH,202111,5272
1895,5272596278101202111,MIDDLEBY CORP,COM,596278101,16358,95937,SH,202111,5272
1896,5272596680108202111,MIDDLESEX WATER CO,COM,596680108,1116,10862,SH,202111,5272
1897,5272597742105202111,MIDLAND STATES BANCORP INC,COM,597742105,294,11887,SH,202111,5272
1898,5272598511103202111,MIDWESTONE FINANCIAL GROUP I,COM,598511103,239,7927,SH,202111,5272
1899,5272600551204202111,MILLER INDUSTRIES INC/TENN,COM,600551204,207,6073,SH,202111,5272
1900,5272G14838109202111,MIMECAST LTD,COM,G14838109,8773,137948,SH,202111,5272
1901,5272602496101202111,MIMEDX GROUP INC,COM,602496101,368,60801,SH,202111,5272
1902,527260255C109202111,MIND MEDICINE MINDMED INC,COM,60255C109,444,190445,SH,202111,5272
1903,5272603158106202111,MINERALS TECHNOLOGIES INC,COM,603158106,5300,75883,SH,202111,5272
1904,527260468T105202111,MIRATI THERAPEUTICS INC,COM,60468T105,127,716,SH,202111,5272
1905,5272604749101202111,MIRUM PHARMACEUTICALS INC,COM,604749101,39,1973,SH,202111,5272
1906,5272604871103202111,MISONIX INC,COM,604871103,169,6697,SH,202111,5272
1907,527260510V108202111,MISSION PRODUCE INC,COM,60510V108,373,20298,SH,202111,5272
1908,527260646V105202111,MISTER CAR WASH INC,COM,60646V105,13,736,SH,202111,5272
1909,527260649T107202111,MISTRAS GROUP INC,COM,60649T107,111,10932,SH,202111,5272
1910,5272606710200202111,MITEK SYSTEMS INC,COM,606710200,435,23488,SH,202111,5272
1911,527255306N104202111,MKS INSTRUMENTS INC,COM,55306N104,14472,95895,SH,202111,5272
1912,5272607409109202111,MOBILE TELESYSTEMS SP ADR,ADR,607409109,51,5342,SH,202111,5272
1913,5272607525102202111,MODEL N INC,COM,607525102,651,19433,SH,202111,5272
1914,527260770K107202111,MODERNA INC,COM,60770K107,51825,134660,SH,202111,5272
1915,5272607828100202111,MODINE MANUFACTURING CO,COM,607828100,310,27381,SH,202111,5272
1916,527260783X104202111,MODIVCARE INC,COM,60783X104,1415,7789,SH,202111,5272
1917,527260786M105202111,MOELIS and CO CLASS A,COM,60786M105,2072,33486,SH,202111,5272
1918,5272608190104202111,MOHAWK INDUSTRIES INC,COM,608190104,2963,16705,SH,202111,5272
1919,5272608550109202111,MOLECULAR TEMPLATES INC,COM,608550109,136,20237,SH,202111,5272
1920,527260855R100202111,MOLINA HEALTHCARE INC,COM,60855R100,27306,100645,SH,202111,5272
1921,527260871R209202111,MOLSON COORS BEVERAGE CO B,CL B,60871R209,2604,56149,SH,202111,5272
1922,527260878Y108202111,MOMENTIVE GLOBAL INC,COM,60878Y108,1392,71039,SH,202111,5272
1923,5272609027107202111,MONARCH CASINO and RESORT INC,COM,609027107,546,8155,SH,202111,5272
1924,5272M7S64H106202111,MONDAY COM LTD,SHS,M7S64H106,657,2014,SH,202111,5272
1925,5272609207105202111,MONDELEZ INTERNATIONAL INC A,COM,609207105,28474,489411,SH,202111,5272
1926,527260935Y208202111,MONEYGRAM INTERNATIONAL INC,COM,60935Y208,393,49015,SH,202111,5272
1927,527260937P106202111,MONGODB INC,COM,60937P106,574,1218,SH,202111,5272
1928,5272609720107202111,MONMOUTH REAL ESTATE INV COR,COM,609720107,973,52147,SH,202111,5272
1929,5272609839105202111,MONOLITHIC POWER SYSTEMS INC,COM,609839105,6568,13551,SH,202111,5272
1930,5272610236101202111,MONRO INC,COM,610236101,1199,20855,SH,202111,5272
1931,527261174X109202111,MONSTER BEVERAGE CORP,COM,61174X109,15079,169746,SH,202111,5272
1932,527261225M102202111,MONTE ROSA THERAPEUTICS INC,COM,61225M102,141,6333,SH,202111,5272
1933,5272615111101202111,MONTROSE ENVIRONMENTAL GROUP,COM,615111101,782,12663,SH,202111,5272
1934,5272615369105202111,MOODY S CORP,COM,615369105,22438,63185,SH,202111,5272
1935,5272615394202202111,MOOG INC CLASS A,COM,615394202,1387,18193,SH,202111,5272
1936,5272617446448202111,MORGAN STANLEY,COM,617446448,48600,499431,SH,202111,5272
1937,5272617700109202111,MORNINGSTAR INC,COM,617700109,114,440,SH,202111,5272
1938,527261775R105202111,MORPHIC HOLDING INC,COM,61775R105,643,11348,SH,202111,5272
1939,527261945C103202111,MOSAIC CO/THE,COM,61945C103,3688,103234,SH,202111,5272
1940,5272620071100202111,MOTORCAR PARTS OF AMERICA IN,COM,620071100,230,11809,SH,202111,5272
1941,5272620076307202111,MOTOROLA SOLUTIONS INC,COM,620076307,12891,55486,SH,202111,5272
1942,5272624580106202111,MOVADO GROUP INC,COM,624580106,317,10063,SH,202111,5272
1943,5272553368101202111,MP MATERIALS CORP,CL A,553368101,1287,39932,SH,202111,5272
1944,527262482R107202111,MR COOPER GROUP INC,COM,62482R107,1883,45746,SH,202111,5272
1945,527255345K103202111,MRC GLOBAL INC,COM,55345K103,323,44068,SH,202111,5272
1946,5272553498106202111,MSA SAFETY INC,COM,553498106,9159,62861,SH,202111,5272
1947,5272553530106202111,MSC INDUSTRIAL DIRECT CO A,COM,553530106,6488,80909,SH,202111,5272
1948,527255354G100202111,MSCI INC,COM,55354G100,19017,31261,SH,202111,5272
1949,5272624756102202111,MUELLER INDUSTRIES INC,COM,624756102,1453,35344,SH,202111,5272
1950,5272624758108202111,MUELLER WATER PRODUCTS INC A,COM,624758108,1312,86220,SH,202111,5272
1951,527262548M100202111,MULTIPLAN CORP,COM,62548M100,700,124280,SH,202111,5272
1952,5272626717102202111,MURPHY OIL CORP,COM,626717102,8206,328615,SH,202111,5272
1953,5272626755102202111,MURPHY USA INC,COM,626755102,9019,53920,SH,202111,5272
1954,527262818Q104202111,MUSTANG BIO INC,COM,62818Q104,102,38092,SH,202111,5272
1955,5272553810102202111,MVB FINANCIAL CORP,COM,553810102,234,5474,SH,202111,5272
1956,5272628464109202111,MYERS INDUSTRIES INC,COM,628464109,444,22670,SH,202111,5272
1957,527255405W104202111,MYR GROUP INC/DELAWARE,COM,55405W104,1034,10392,SH,202111,5272
1958,527262855J104202111,MYRIAD GENETICS INC,COM,62855J104,1573,48711,SH,202111,5272
1959,527262878D100202111,N ABLE INC,COM,62878D100,5,440,SH,202111,5272
1960,5272628778102202111,N B T BANCORP INC,COM,628778102,960,26575,SH,202111,5272
1961,5272G6359F137202111,NABORS INDUSTRIES LTD,COM,G6359F137,433,4491,SH,202111,5272
1962,527263009R109202111,NANOSTRING TECHNOLOGIES INC,COM,63009R109,1192,24830,SH,202111,5272
1963,5272630104107202111,NANTHEALTH INC,COM,630104107,24,14728,SH,202111,5272
1964,5272630402105202111,NAPCO SECURITY TECHNOLOGIES,COM,630402105,342,7936,SH,202111,5272
1965,5272631103108202111,NASDAQ INC,COM,631103108,8268,42833,SH,202111,5272
1966,5272632307104202111,NATERA INC,COM,632307104,177,1591,SH,202111,5272
1967,5272632347100202111,NATHAN S FAMOUS INC,COM,632347100,95,1557,SH,202111,5272
1968,5272633707104202111,NATIONAL BANK HOLD CL A,CL A,633707104,755,18645,SH,202111,5272
1969,5272635017106202111,NATIONAL BEVERAGE CORP,COM,635017106,773,14729,SH,202111,5272
1970,5272635309107202111,NATIONAL CINEMEDIA INC,COM,635309107,117,32899,SH,202111,5272
1971,5272G6375R107202111,NATIONAL ENERGY SERVICES REU,COM,G6375R107,260,20781,SH,202111,5272
1972,5272636180101202111,NATIONAL FUEL GAS CO,COM,636180101,8245,156990,SH,202111,5272
1973,5272635906100202111,NATIONAL HEALTHCARE CORP,COM,635906100,481,6875,SH,202111,5272
1974,5272636518102202111,NATIONAL INSTRUMENTS CORP,COM,636518102,8984,229019,SH,202111,5272
1975,5272637215104202111,NATIONAL PRESTO INDS INC,COM,637215104,263,3207,SH,202111,5272
1976,5272637372202202111,NATIONAL RESEARCH CORP,COM,637372202,323,7653,SH,202111,5272
1977,5272637417106202111,NATIONAL RETAIL PROPERTIES,COM,637417106,13061,302412,SH,202111,5272
1978,5272637870106202111,NATIONAL STORAGE AFFILIATES,COM,637870106,9715,184027,SH,202111,5272
1979,527263845R107202111,NATIONAL VISION HOLDINGS INC,COM,63845R107,2537,44684,SH,202111,5272
1980,5272638517102202111,NATIONAL WESTERN LIFE GROU A,COM,638517102,296,1405,SH,202111,5272
1981,527263633D104202111,NATL HEALTH INVESTORS INC,COM,63633D104,1281,23952,SH,202111,5272
1982,527263888U108202111,NATURAL GROCERS BY VITAMIN C,COM,63888U108,57,5048,SH,202111,5272
1983,5272639027101202111,NATURES SUNSHINE PRODS INC,COM,639027101,95,6492,SH,202111,5272
1984,5272639050103202111,NATUS MEDICAL INC,COM,639050103,532,21202,SH,202111,5272
1985,527263910B102202111,NAUTILUS INC,COM,63910B102,154,16494,SH,202111,5272
1986,527263938C108202111,NAVIENT CORP,COM,63938C108,7446,377393,SH,202111,5272
1987,527263947U107202111,NCINO INC,COM,63947U107,78,1102,SH,202111,5272
1988,527262886E108202111,NCR CORPORATION,COM,62886E108,8784,226625,SH,202111,5272
1989,5272640079109202111,NEENAH INC,COM,640079109,493,10583,SH,202111,5272
1990,5272640268108202111,NEKTAR THERAPEUTICS,COM,640268108,5684,316476,SH,202111,5272
1991,527264031N108202111,NELNET INC CL A,CL A,64031N108,736,9292,SH,202111,5272
1992,5272L6673X107202111,NEOGAMES SA,CL A,L6673X107,112,3052,SH,202111,5272
1993,5272640491106202111,NEOGEN CORP,COM,640491106,10546,242829,SH,202111,5272
1994,527264049M209202111,NEOGENOMICS INC,COM,64049M209,3469,71918,SH,202111,5272
1995,527264049K104202111,NEOLEUKIN THERAPEUTICS INC,COM,64049K104,139,19271,SH,202111,5272
1996,527264051T100202111,NEOPHOTONICS CORP,COM,64051T100,244,28067,SH,202111,5272
1997,527264110D104202111,NETAPP INC,COM,64110D104,9596,106907,SH,202111,5272
1998,527264110W102202111,NETEASE INC ADR,ADR,64110W102,2076,24314,SH,202111,5272
1999,527264110L106202111,NETFLIX INC,COM,64110L106,105398,172688,SH,202111,5272
2000,527264111Q104202111,NETGEAR INC,COM,64111Q104,605,18956,SH,202111,5272
2001,527264115T104202111,NETSCOUT SYSTEMS INC,COM,64115T104,4452,165183,SH,202111,5272
2002,527264119V303202111,NETSTREIT CORP,COM,64119V303,514,21723,SH,202111,5272
2003,527264125C109202111,NEUROCRINE BIOSCIENCES INC,COM,64125C109,15709,163785,SH,202111,5272
2004,527264131A105202111,NEURONETICS INC,COM,64131A105,92,13967,SH,202111,5272
2005,5272641288105202111,NEUROPACE INC,COM,641288105,62,3886,SH,202111,5272
2006,527264157F103202111,NEVRO CORP,COM,64157F103,2204,18937,SH,202111,5272
2007,5272644393100202111,NEW FORTRESS ENERGY INC,CL A,644393100,14,520,SH,202111,5272
2008,5272646025106202111,NEW JERSEY RESOURCES CORP,COM,646025106,7585,217903,SH,202111,5272
2009,5272647581107202111,NEW ORIENTAL EDUCATIO SP ADR,SPON ADR,647581107,44,21360,SH,202111,5272
2010,527264829B100202111,NEW RELIC INC,COM,64829B100,73,1013,SH,202111,5272
2011,527264828T201202111,NEW RESIDENTIAL INVESTMENT,COM,64828T201,53,4820,SH,202111,5272
2012,5272649445103202111,NEW YORK COMMUNITY BANCORP,COM,649445103,10306,800741,SH,202111,5272
2013,5272649604501202111,NEW YORK MORTGAGE TRUST INC,COM,649604501,1015,238280,SH,202111,5272
2014,5272650111107202111,NEW YORK TIMES CO A,COM,650111107,14177,287747,SH,202111,5272
2015,5272650194103202111,NEWAGE INC,COM,650194103,102,73628,SH,202111,5272
2016,5272651229106202111,NEWELL BRANDS INC,COM,651229106,2504,113081,SH,202111,5272
2017,527265158N102202111,NEWMARK GROUP INC CLASS A,COM,65158N102,1169,81681,SH,202111,5272
2018,5272651587107202111,NEWMARKET CORP,COM,651587107,4206,12416,SH,202111,5272
2019,5272651639106202111,NEWMONT CORP,COM,651639106,14548,267914,SH,202111,5272
2020,5272651718504202111,NEWPARK RESOURCES INC,COM,651718504,163,49435,SH,202111,5272
2021,527265249B109202111,NEWS CORP CLASS A,COM,65249B109,2749,116811,SH,202111,5272
2022,527265249B208202111,NEWS CORP CLASS B,COM,65249B208,845,36357,SH,202111,5272
2023,527265344D109202111,NEXIMMUNE INC,COM,65344D109,146,9662,SH,202111,5272
2024,527265341D102202111,NEXPOINT RESIDENTIAL,COM,65341D102,866,13999,SH,202111,5272
2025,527265336K103202111,NEXSTAR MEDIA GROUP INC CL A,CL A,65336K103,72,472,SH,202111,5272
2026,527265339F101202111,NEXTERA ENERGY INC,COM,65339F101,44687,569112,SH,202111,5272
2027,527265343C102202111,NEXTGEN HEALTHCARE INC,COM,65343C102,497,35273,SH,202111,5272
2028,527265290C105202111,NEXTIER OILFIELD SOLUTIONS I,COM,65290C105,436,94676,SH,202111,5272
2029,527262921N105202111,NGM BIOPHARMACEUTICALS INC,COM,62921N105,362,17245,SH,202111,5272
2030,527265342T106202111,NI HOLDINGS INC,COM,65342T106,82,4693,SH,202111,5272
2031,527265406E102202111,NICOLET BANKSHARES INC,COM,65406E102,436,5878,SH,202111,5272
2032,5272G6518L108202111,NIELSEN HOLDINGS PLC,COM,G6518L108,2056,107131,SH,202111,5272
2033,5272654106103202111,NIKE INC CL B,COM,654106103,54085,372411,SH,202111,5272
2034,5272654110105202111,NIKOLA CORP,COM,654110105,1314,123176,SH,202111,5272
2035,527262914V106202111,NIO INC ADR,ADR,62914V106,657,18429,SH,202111,5272
2036,527265473P105202111,NISOURCE INC,COM,65473P105,3087,127384,SH,202111,5272
2037,527265487U108202111,NKARTA INC,COM,65487U108,215,7722,SH,202111,5272
2038,5272629156407202111,NL INDUSTRIES,COM,629156407,26,4581,SH,202111,5272
2039,527265487K100202111,NLIGHT INC,COM,65487K100,656,23281,SH,202111,5272
2040,5272629209305202111,NMI HOLDINGS INC CLASS A,COM,629209305,1195,52840,SH,202111,5272
2041,5272629337106202111,NN INC,COM,629337106,123,23394,SH,202111,5272
2042,527265487X102202111,NOAH HOLDINGS LTD SPON ADS,ADR,65487X102,15,401,SH,202111,5272
2043,527265540B105202111,NOODLES and CO,COM,65540B105,263,22260,SH,202111,5272
2044,5272G65773106202111,NORDIC AMERICAN TANKERS LTD,COM,G65773106,214,83511,SH,202111,5272
2045,5272655663102202111,NORDSON CORP,COM,655663102,22203,93232,SH,202111,5272
2046,5272655664100202111,NORDSTROM INC,COM,655664100,5088,192345,SH,202111,5272
2047,5272655844108202111,NORFOLK SOUTHERN CORP,COM,655844108,19714,82398,SH,202111,5272
2048,5272665531307202111,NORTHERN OIL AND GAS INC,COM,665531307,613,28659,SH,202111,5272
2049,5272665859104202111,NORTHERN TRUST CORP,COM,665859104,8206,76114,SH,202111,5272
2050,527266611T108202111,NORTHFIELD BANCORP INC,COM,66611T108,485,28256,SH,202111,5272
2051,5272666762109202111,NORTHRIM BANCORP INC,COM,666762109,141,3318,SH,202111,5272
2052,5272666807102202111,NORTHROP GRUMMAN CORP,COM,666807102,15583,43267,SH,202111,5272
2053,5272667340103202111,NORTHWEST BANCSHARES INC,COM,667340103,1025,77187,SH,202111,5272
2054,527266765N105202111,NORTHWEST NATURAL HOLDING CO,COM,66765N105,882,19172,SH,202111,5272
2055,5272667746101202111,NORTHWEST PIPE CO,COM,667746101,126,5298,SH,202111,5272
2056,5272668074305202111,NORTHWESTERN CORP,COM,668074305,6678,116548,SH,202111,5272
2057,5272668771108202111,NORTONLIFELOCK INC,COM,668771108,4680,184967,SH,202111,5272
2058,5272G66721104202111,NORWEGIAN CRUISE LINE HOLDIN,COM,G66721104,2951,110493,SH,202111,5272
2059,527262955J103202111,NOV INC,COM,62955J103,8821,672869,SH,202111,5272
2060,527266987E206202111,NOVAGOLD RESOURCES INC,COM,66987E206,893,129844,SH,202111,5272
2061,527267000B104202111,NOVANTA INC,COM,67000B104,2984,19314,SH,202111,5272
